2.05962059621  0.312828947368
3.14363143631  0.219078947368
4.11924119241  0.111513157895
5.09485094851  0.0542763157895
5.09485094851  0.0542763157895
6.07046070461  0.0266447368421
7.15447154472  0.0138157894737
8.13008130081  0.00789473684211
9.10569105691  0.0503289473684
10.189701897  0.0542763157895
11.0569105691  0.0424342105263
12.0325203252  0.0325657894737
13.1165311653  0.0246710526316
14.0921409214  0.0424342105263
15.0677506775  0.0384868421053
16.1517615176  0.0375
17.0189701897  0.0325657894737
18.1029810298  0.0286184210526
19.0785907859  0.0246710526316
20.162601626  0.0226973684211
21.0298102981  0.0256578947368
22.1138211382  0.05625
23.0894308943  0.0483552631579
24.0650406504  0.0424342105263
25.1490514905  0.0414473684211
26.1246612466  0.0375
27.1002710027  0.0345394736842
28.0758807588  0.0355263157895
29.0514905149  0.0365131578947
30.135501355  0.0384868421053
31.1111111111  0.0384868421053
32.0867208672  0.0365131578947
33.1707317073  0.0384868421053
34.1463414634  0.0365131578947
34.7967479675  0.0355263157895
35.8807588076  0.0315789473684
